date,in_window,cp_id,cp_name,role,credit_limit_inr,limit_basis,receivable_inr,presettlement_inr,contracted_inr,advance_pending_inr,credit_exposure_p04_basis_inr,credit_exposure_inr,utilisation_frac,utilisation_receivable_frac,utilisation_contracted_frac,utilisation_p04_basis_frac,advance_reliance_multiple,days_past_due,feat_utilisation_peak_91d_frac,feat_dpd_max_12m_days,feat_history_months,feat_order_concentration_frac,advance_reliance_peak_91d_multiple,contracted_utilisation_peak_91d_frac,pd_model_annual_frac,band_model,overlay_notches,band_final,band_max_credit_utilisation_frac,band_max_advance_reliance_multiple,breach_hard,breach_hard_receivable,breach_hard_credit_p04_basis,flag_soft_utilisation,flag_performance_advance_p14,flag_contracted_over_limit,flag_past_due,flag_band_utilisation,flag_band_advance,limit_action,recommended_limit_inr,events,label
2022-09-13,False,BUY_MUN_01,Kandla Metal Industries Pvt Ltd (SIM),BUYER,650000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",266516870.9156,0.0,266516870.9156,0.0,266516870.9156,266516870.9156,0.41002596,0.41002596,0.41002596,0.41002596,0.0,0.0,0.77587602,8.0,34.29979466,0.09236691,0.0,0.77587602,0.04477524,B,0.0,B,0.9,1.0,False,False,False,False,False,False,False,False,False,MAINTAIN — watch utilisation; no increase without a clean review,650000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-09-13,False,BUY_RJK_01,Saurashtra Castings and Alloys Pvt Ltd (SIM),BUYER,120000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",89239103.0213,0.0,89239103.0213,0.0,89239103.0213,89239103.0213,0.74365919,0.74365919,0.74365919,0.74365919,0.0,0.0,0.74365919,37.0,19.1211499,0.59348589,1.82739375,2.57105294,0.41629984,D,1.0,D,0.5,0.0,False,False,False,False,False,False,False,True,False,REDUCE — cut the line to 50 %; advance or cash-against-documents only; do not lift the hedge before the advance arrives,60000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-09-13,False,SUP_JEA_01,Khaleej Metal Resources FZE (SIM),SUPPLIER,47496000.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-09-13,False,SUP_USEC_01,Tidewater Recycling Corp (SIM),SUPPLIER,71244000.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-09-13,False,SUP_USEC_02,Delaware Bay Metals LLC (SIM),SUPPLIER,31664000.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-09-14,False,BUY_JNPT_01,Taloja Alloys and Smelters Pvt Ltd (SIM),BUYER,560000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",151650000.0,0.0,151650000.0,0.0,151650000.0,151650000.0,0.27080357,0.27080357,0.27080357,0.27080357,0.0,0.0,0.43004464,19.0,41.00205339,0.10939606,0.09026786,0.43004464,0.02401768,B,0.0,B,0.9,1.0,False,False,False,False,False,False,False,False,False,MAINTAIN — watch utilisation; no increase without a clean review,560000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-09-14,False,BUY_MUN_01,Kandla Metal Industries Pvt Ltd (SIM),BUYER,650000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",266516870.9156,0.0,266516870.9156,0.0,266516870.9156,266516870.9156,0.41002596,0.41002596,0.41002596,0.41002596,0.0,0.0,0.75995668,8.0,34.33264887,0.09236691,0.0,0.75995668,0.04276814,B,0.0,B,0.9,1.0,False,False,False,False,False,False,False,False,False,MAINTAIN — watch utilisation; no increase without a clean review,650000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-09-14,False,BUY_RJK_01,Saurashtra Castings and Alloys Pvt Ltd (SIM),BUYER,120000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",89239103.0213,0.0,89239103.0213,0.0,89239103.0213,89239103.0213,0.74365919,0.74365919,0.74365919,0.74365919,0.0,0.0,0.74365919,37.0,19.15400411,0.59348589,1.82739375,2.57105294,0.41614686,D,1.0,D,0.5,0.0,False,False,False,False,False,False,False,True,False,REDUCE — cut the line to 50 %; advance or cash-against-documents only; do not lift the hedge before the advance arrives,60000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-09-14,False,SUP_JEA_01,Khaleej Metal Resources FZE (SIM),SUPPLIER,47700899.99999999,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-09-14,False,SUP_USEC_01,Tidewater Recycling Corp (SIM),SUPPLIER,71551350.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-09-14,False,SUP_USEC_02,Delaware Bay Metals LLC (SIM),SUPPLIER,31800600.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-09-15,False,BUY_JNPT_01,Taloja Alloys and Smelters Pvt Ltd (SIM),BUYER,560000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",151650000.0,0.0,151650000.0,0.0,151650000.0,151650000.0,0.27080357,0.27080357,0.27080357,0.27080357,0.0,0.0,0.43004464,19.0,41.0349076,0.10939606,0.09026786,0.43004464,0.02400293,B,0.0,B,0.9,1.0,False,False,False,False,False,False,False,False,False,MAINTAIN — watch utilisation; no increase without a clean review,560000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-09-15,False,BUY_MUN_01,Kandla Metal Industries Pvt Ltd (SIM),BUYER,650000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",266516870.9156,0.0,266516870.9156,0.0,266516870.9156,266516870.9156,0.41002596,0.41002596,0.41002596,0.41002596,0.0,0.0,0.75995668,8.0,34.36550308,0.09236691,0.0,0.75995668,0.04274237,B,0.0,B,0.9,1.0,False,False,False,False,False,False,False,False,False,MAINTAIN — watch utilisation; no increase without a clean review,650000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-09-15,False,BUY_RJK_01,Saurashtra Castings and Alloys Pvt Ltd (SIM),BUYER,120000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",89239103.0213,0.0,89239103.0213,0.0,89239103.0213,89239103.0213,0.74365919,0.74365919,0.74365919,0.74365919,0.0,0.0,0.74365919,37.0,19.18685832,0.59348589,1.82739375,2.57105294,0.41599389,D,1.0,D,0.5,0.0,False,False,False,False,False,False,False,True,False,REDUCE — cut the line to 50 %; advance or cash-against-documents only; do not lift the hedge before the advance arrives,60000000.0,BALANCE_DUE T07-S1,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-09-15,False,SUP_JEA_01,Khaleej Metal Resources FZE (SIM),SUPPLIER,47865420.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-09-15,False,SUP_USEC_01,Tidewater Recycling Corp (SIM),SUPPLIER,71798130.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-09-15,False,SUP_USEC_02,Delaware Bay Metals LLC (SIM),SUPPLIER,31910280.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-09-16,False,BUY_JNPT_01,Taloja Alloys and Smelters Pvt Ltd (SIM),BUYER,560000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",151650000.0,0.0,151650000.0,0.0,151650000.0,151650000.0,0.27080357,0.27080357,0.27080357,0.27080357,0.0,0.0,0.43004464,19.0,41.06776181,0.10939606,0.09026786,0.43004464,0.02398818,B,0.0,B,0.9,1.0,False,False,False,False,False,False,False,False,False,MAINTAIN — watch utilisation; no increase without a clean review,560000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-09-16,False,BUY_MUN_01,Kandla Metal Industries Pvt Ltd (SIM),BUYER,650000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",266516870.9156,0.0,266516870.9156,0.0,266516870.9156,266516870.9156,0.41002596,0.41002596,0.41002596,0.41002596,0.0,0.0,0.75995668,8.0,34.39835729,0.09236691,0.0,0.75995668,0.04271661,B,0.0,B,0.9,1.0,False,False,False,False,False,False,False,False,False,MAINTAIN — watch utilisation; no increase without a clean review,650000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-09-16,False,BUY_RJK_01,Saurashtra Castings and Alloys Pvt Ltd (SIM),BUYER,120000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",89239103.0213,0.0,89239103.0213,0.0,89239103.0213,89239103.0213,0.74365919,0.74365919,0.74365919,0.74365919,0.0,0.0,0.74365919,37.0,19.21971253,0.59348589,1.82739375,2.57105294,0.41584094,D,1.0,D,0.5,0.0,False,False,False,False,False,False,False,True,False,REDUCE — cut the line to 50 %; advance or cash-against-documents only; do not lift the hedge before the advance arrives,60000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-09-16,False,SUP_JEA_01,Khaleej Metal Resources FZE (SIM),SUPPLIER,47836320.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-09-16,False,SUP_USEC_01,Tidewater Recycling Corp (SIM),SUPPLIER,71754480.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-09-16,False,SUP_USEC_02,Delaware Bay Metals LLC (SIM),SUPPLIER,31890880.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-09-19,False,BUY_JNPT_01,Taloja Alloys and Smelters Pvt Ltd (SIM),BUYER,560000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",151650000.0,0.0,151650000.0,0.0,151650000.0,151650000.0,0.27080357,0.27080357,0.27080357,0.27080357,0.0,0.0,0.43004464,19.0,41.16632444,0.10939606,0.09026786,0.43004464,0.023944,B,0.0,B,0.9,1.0,False,False,False,False,False,False,False,False,False,MAINTAIN — watch utilisation; no increase without a clean review,560000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-09-19,False,BUY_MUN_01,Kandla Metal Industries Pvt Ltd (SIM),BUYER,650000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",266516870.9156,0.0,266516870.9156,0.0,266516870.9156,266516870.9156,0.41002596,0.41002596,0.41002596,0.41002596,0.0,0.0,0.75995668,8.0,34.49691992,0.09236691,0.0,0.75995668,0.04263944,B,0.0,B,0.9,1.0,False,False,False,False,False,False,False,False,False,MAINTAIN — watch utilisation; no increase without a clean review,650000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-09-19,False,BUY_RJK_01,Saurashtra Castings and Alloys Pvt Ltd (SIM),BUYER,120000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",89239103.0213,0.0,89239103.0213,0.0,89239103.0213,89239103.0213,0.74365919,0.74365919,0.74365919,0.74365919,0.0,1.0,0.74365919,37.0,19.31827515,0.59348589,1.82739375,2.57105294,0.41538219,D,1.0,D,0.5,0.0,False,False,False,False,False,False,True,True,False,REDUCE — cut the line to 50 %; advance or cash-against-documents only; do not lift the hedge before the advance arrives,60000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-09-19,False,SUP_JEA_01,Khaleej Metal Resources FZE (SIM),SUPPLIER,47839620.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-09-19,False,SUP_USEC_01,Tidewater Recycling Corp (SIM),SUPPLIER,71759430.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-09-19,False,SUP_USEC_02,Delaware Bay Metals LLC (SIM),SUPPLIER,31893080.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-09-20,False,BUY_JNPT_01,Taloja Alloys and Smelters Pvt Ltd (SIM),BUYER,560000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",151650000.0,0.0,151650000.0,0.0,151650000.0,151650000.0,0.27080357,0.27080357,0.27080357,0.27080357,0.0,0.0,0.43004464,19.0,41.19917864,0.10939606,0.09026786,0.43004464,0.02392929,B,0.0,B,0.9,1.0,False,False,False,False,False,False,False,False,False,MAINTAIN — watch utilisation; no increase without a clean review,560000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-09-20,False,BUY_MUN_01,Kandla Metal Industries Pvt Ltd (SIM),BUYER,650000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",266516870.9156,0.0,266516870.9156,0.0,266516870.9156,266516870.9156,0.41002596,0.41002596,0.41002596,0.41002596,0.0,0.0,0.74536744,8.0,34.52977413,0.09236691,0.0,0.74536744,0.04087877,B,0.0,B,0.9,1.0,False,False,False,False,False,False,False,False,False,MAINTAIN — watch utilisation; no increase without a clean review,650000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-09-20,False,BUY_RJK_01,Saurashtra Castings and Alloys Pvt Ltd (SIM),BUYER,120000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",89239103.0213,0.0,89239103.0213,0.0,89239103.0213,89239103.0213,0.74365919,0.74365919,0.74365919,0.74365919,0.0,4.0,0.74365919,37.0,19.35112936,0.59348589,1.82739375,2.57105294,0.4152293,D,1.0,D,0.5,0.0,False,False,False,False,False,False,True,True,False,REDUCE — cut the line to 50 %; advance or cash-against-documents only; do not lift the hedge before the advance arrives,60000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-09-20,False,SUP_JEA_01,Khaleej Metal Resources FZE (SIM),SUPPLIER,47832660.00000001,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-09-20,False,SUP_USEC_01,Tidewater Recycling Corp (SIM),SUPPLIER,71748990.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-09-20,False,SUP_USEC_02,Delaware Bay Metals LLC (SIM),SUPPLIER,31888440.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-09-21,False,BUY_JNPT_01,Taloja Alloys and Smelters Pvt Ltd (SIM),BUYER,560000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",151650000.0,0.0,151650000.0,0.0,151650000.0,151650000.0,0.27080357,0.27080357,0.27080357,0.27080357,0.0,0.0,0.43004464,19.0,41.23203285,0.10939606,0.09026786,0.43004464,0.02391459,B,0.0,B,0.9,1.0,False,False,False,False,False,False,False,False,False,MAINTAIN — watch utilisation; no increase without a clean review,560000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-09-21,False,BUY_MUN_01,Kandla Metal Industries Pvt Ltd (SIM),BUYER,650000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",266516870.9156,0.0,266516870.9156,0.0,266516870.9156,266516870.9156,0.41002596,0.41002596,0.41002596,0.41002596,0.0,0.0,0.50152508,8.0,34.56262834,0.09236691,0.0,0.50152508,0.02021264,B,0.0,B,0.9,1.0,False,False,False,False,False,False,False,False,False,MAINTAIN — watch utilisation; no increase without a clean review,650000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-09-21,False,BUY_RJK_01,Saurashtra Castings and Alloys Pvt Ltd (SIM),BUYER,120000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",89239103.0213,0.0,89239103.0213,0.0,89239103.0213,89239103.0213,0.74365919,0.74365919,0.74365919,0.74365919,0.0,5.0,0.74365919,37.0,19.38398357,0.59348589,1.82739375,2.57105294,0.41507643,D,1.0,D,0.5,0.0,False,False,False,False,False,False,True,True,False,REDUCE — cut the line to 50 %; advance or cash-against-documents only; do not lift the hedge before the advance arrives,60000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-09-21,False,SUP_JEA_01,Khaleej Metal Resources FZE (SIM),SUPPLIER,47943960.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-09-21,False,SUP_USEC_01,Tidewater Recycling Corp (SIM),SUPPLIER,71915940.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-09-21,False,SUP_USEC_02,Delaware Bay Metals LLC (SIM),SUPPLIER,31962640.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-09-22,False,BUY_JNPT_01,Taloja Alloys and Smelters Pvt Ltd (SIM),BUYER,560000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",151650000.0,0.0,151650000.0,0.0,151650000.0,151650000.0,0.27080357,0.27080357,0.27080357,0.27080357,0.0,0.0,0.43004464,19.0,41.26488706,0.10939606,0.09026786,0.43004464,0.0238999,B,0.0,B,0.9,1.0,False,False,False,False,False,False,False,False,False,MAINTAIN — watch utilisation; no increase without a clean review,560000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-09-22,False,BUY_MUN_01,Kandla Metal Industries Pvt Ltd (SIM),BUYER,650000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",266516870.9156,0.0,266516870.9156,0.0,266516870.9156,266516870.9156,0.41002596,0.41002596,0.41002596,0.41002596,0.0,0.0,0.50152508,8.0,34.59548255,0.09236691,0.0,0.50152508,0.02020017,B,0.0,B,0.9,1.0,False,False,False,False,False,False,False,False,False,MAINTAIN — watch utilisation; no increase without a clean review,650000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-09-22,False,BUY_RJK_01,Saurashtra Castings and Alloys Pvt Ltd (SIM),BUYER,120000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",89239103.0213,0.0,89239103.0213,0.0,89239103.0213,89239103.0213,0.74365919,0.74365919,0.74365919,0.74365919,0.0,6.0,0.74365919,37.0,19.41683778,0.59348589,1.82739375,2.57105294,0.41492358,D,1.0,D,0.5,0.0,False,False,False,False,False,False,True,True,False,REDUCE — cut the line to 50 %; advance or cash-against-documents only; do not lift the hedge before the advance arrives,60000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-09-22,False,SUP_JEA_01,Khaleej Metal Resources FZE (SIM),SUPPLIER,48500820.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-09-22,False,SUP_USEC_01,Tidewater Recycling Corp (SIM),SUPPLIER,72751230.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-09-22,False,SUP_USEC_02,Delaware Bay Metals LLC (SIM),SUPPLIER,32333880.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
